"","country","ISO","item","model"
"24435","Serbia","SRB","Honey","fabio"
"24436","Serbia","SRB","Silk","fabio"
"24437","Serbia","SRB","Fish, Seafood","fabio"
"24438","Serbia","SRB","Wood fuel","fabio"
"24439","Serbia","SRB","Industrial roundwood, coniferous","fabio"
"24440","Serbia","SRB","Industrial roundwood, non-coniferous","fabio"
"24441","Montenegro","MNE","Rice (Milled Equivalent)","fabio"
"24442","Montenegro","MNE","Wheat and products","fabio"
"24443","Montenegro","MNE","Barley and products","fabio"
"24444","Montenegro","MNE","Maize and products","fabio"
"24445","Montenegro","MNE","Rye and products","fabio"
"24446","Montenegro","MNE","Oats","fabio"
"24447","Montenegro","MNE","Millet and products","fabio"
"24448","Montenegro","MNE","Sorghum and products","fabio"
"24449","Montenegro","MNE","Cereals, Other","fabio"
"24450","Montenegro","MNE","Potatoes and products","fabio"
"24451","Montenegro","MNE","Cassava and products","fabio"
"24452","Montenegro","MNE","Sweet potatoes","fabio"
"24453","Montenegro","MNE","Roots, Other","fabio"
"24454","Montenegro","MNE","Yams","fabio"
"24455","Montenegro","MNE","Sugar cane","fabio"
"24456","Montenegro","MNE","Sugar beet","fabio"
"24457","Montenegro","MNE","Beans","fabio"
"24458","Montenegro","MNE","Peas","fabio"
"24459","Montenegro","MNE","Pulses, Other and products","fabio"
"24460","Montenegro","MNE","Nuts and products","fabio"
"24461","Montenegro","MNE","Soyabeans","fabio"
"24462","Montenegro","MNE","Groundnuts (Shelled Eq)","fabio"
"24463","Montenegro","MNE","Sunflower seed","fabio"
"24464","Montenegro","MNE","Rape and Mustardseed","fabio"
"24465","Montenegro","MNE","Seed cotton","fabio"
"24466","Montenegro","MNE","Coconuts - Incl Copra","fabio"
"24467","Montenegro","MNE","Sesame seed","fabio"
"24468","Montenegro","MNE","Oil, palm fruit","fabio"
"24469","Montenegro","MNE","Olives (including preserved)","fabio"
"24470","Montenegro","MNE","Oilcrops, Other","fabio"
"24471","Montenegro","MNE","Tomatoes and products","fabio"
"24472","Montenegro","MNE","Onions","fabio"
"24473","Montenegro","MNE","Vegetables, Other","fabio"
"24474","Montenegro","MNE","Oranges, Mandarines","fabio"
"24475","Montenegro","MNE","Lemons, Limes and products","fabio"
"24476","Montenegro","MNE","Grapefruit and products","fabio"
"24477","Montenegro","MNE","Citrus, Other","fabio"
"24478","Montenegro","MNE","Bananas","fabio"
"24479","Montenegro","MNE","Plantains","fabio"
"24480","Montenegro","MNE","Apples and products","fabio"
"24481","Montenegro","MNE","Pineapples and products","fabio"
"24482","Montenegro","MNE","Dates","fabio"
"24483","Montenegro","MNE","Grapes and products (excl wine)","fabio"
"24484","Montenegro","MNE","Fruits, Other","fabio"
"24485","Montenegro","MNE","Coffee and products","fabio"
"24486","Montenegro","MNE","Cocoa Beans and products","fabio"
"24487","Montenegro","MNE","Tea (including mate)","fabio"
"24488","Montenegro","MNE","Hops","fabio"
"24489","Montenegro","MNE","Pepper","fabio"
"24490","Montenegro","MNE","Pimento","fabio"
"24491","Montenegro","MNE","Cloves","fabio"
"24492","Montenegro","MNE","Spices, Other","fabio"
"24493","Montenegro","MNE","Jute","fabio"
"24494","Montenegro","MNE","Jute-Like Fibres","fabio"
"24495","Montenegro","MNE","Soft-Fibres, Other","fabio"
"24496","Montenegro","MNE","Sisal","fabio"
"24497","Montenegro","MNE","Abaca","fabio"
"24498","Montenegro","MNE","Hard Fibres, Other","fabio"
"24499","Montenegro","MNE","Tobacco","fabio"
"24500","Montenegro","MNE","Rubber","fabio"
"24501","Montenegro","MNE","Fodder crops","fabio"
"24502","Montenegro","MNE","Grazing","fabio"
"24503","Montenegro","MNE","Cottonseed","fabio"
"24504","Montenegro","MNE","Palm kernels","fabio"
"24505","Montenegro","MNE","Sugar non-centrifugal","fabio"
"24506","Montenegro","MNE","Molasses","fabio"
"24507","Montenegro","MNE","Sugar, Refined Equiv","fabio"
"24508","Montenegro","MNE","Sweeteners, Other","fabio"
"24509","Montenegro","MNE","Soyabean Oil","fabio"
"24510","Montenegro","MNE","Groundnut Oil","fabio"
"24511","Montenegro","MNE","Sunflowerseed Oil","fabio"
"24512","Montenegro","MNE","Rape and Mustard Oil","fabio"
"24513","Montenegro","MNE","Cottonseed Oil","fabio"
"24514","Montenegro","MNE","Palmkernel Oil","fabio"
"24515","Montenegro","MNE","Palm Oil","fabio"
"24516","Montenegro","MNE","Coconut Oil","fabio"
"24517","Montenegro","MNE","Sesameseed Oil","fabio"
"24518","Montenegro","MNE","Olive Oil","fabio"
"24519","Montenegro","MNE","Ricebran Oil","fabio"
"24520","Montenegro","MNE","Maize Germ Oil","fabio"
"24521","Montenegro","MNE","Oilcrops Oil, Other","fabio"
"24522","Montenegro","MNE","Soyabean Cake","fabio"
"24523","Montenegro","MNE","Groundnut Cake","fabio"
"24524","Montenegro","MNE","Sunflowerseed Cake","fabio"
"24525","Montenegro","MNE","Rape and Mustard Cake","fabio"
"24526","Montenegro","MNE","Cottonseed Cake","fabio"
"24527","Montenegro","MNE","Palmkernel Cake","fabio"
"24528","Montenegro","MNE","Copra Cake","fabio"
"24529","Montenegro","MNE","Sesameseed Cake","fabio"
"24530","Montenegro","MNE","Oilseed Cakes, Other","fabio"
"24531","Montenegro","MNE","Wine","fabio"
"24532","Montenegro","MNE","Beer","fabio"
"24533","Montenegro","MNE","Beverages, Fermented","fabio"
"24534","Montenegro","MNE","Beverages, Alcoholic","fabio"
"24535","Montenegro","MNE","Alcohol, Non-Food","fabio"
"24536","Montenegro","MNE","Cotton lint","fabio"
"24537","Montenegro","MNE","Cattle","fabio"
"24538","Montenegro","MNE","Buffaloes","fabio"
"24539","Montenegro","MNE","Sheep","fabio"
"24540","Montenegro","MNE","Goats","fabio"
"24541","Montenegro","MNE","Pigs","fabio"
"24542","Montenegro","MNE","Poultry Birds","fabio"
"24543","Montenegro","MNE","Horses","fabio"
"24544","Montenegro","MNE","Asses","fabio"
"24545","Montenegro","MNE","Mules","fabio"
"24546","Montenegro","MNE","Camels","fabio"
"24547","Montenegro","MNE","Camelids, other","fabio"
"24548","Montenegro","MNE","Rabbits and hares","fabio"
"24549","Montenegro","MNE","Rodents, other","fabio"
"24550","Montenegro","MNE","Live animals, other","fabio"
"24551","Montenegro","MNE","Milk - Excluding Butter","fabio"
"24552","Montenegro","MNE","Butter, Ghee","fabio"
"24553","Montenegro","MNE","Eggs","fabio"
"24554","Montenegro","MNE","Wool (Clean Eq.)","fabio"
"24555","Montenegro","MNE","Bovine Meat","fabio"
"24556","Montenegro","MNE","Mutton & Goat Meat","fabio"
"24557","Montenegro","MNE","Pigmeat","fabio"
"24558","Montenegro","MNE","Poultry Meat","fabio"
"24559","Montenegro","MNE","Meat, Other","fabio"
"24560","Montenegro","MNE","Offals, Edible","fabio"
"24561","Montenegro","MNE","Fats, Animals, Raw","fabio"
"24562","Montenegro","MNE","Hides and skins","fabio"
"24563","Montenegro","MNE","Meat Meal","fabio"
"24564","Montenegro","MNE","Pet food","fabio"
"24565","Montenegro","MNE","Honey","fabio"
"24566","Montenegro","MNE","Silk","fabio"
"24567","Montenegro","MNE","Fish, Seafood","fabio"
"24568","Montenegro","MNE","Wood fuel","fabio"
"24569","Montenegro","MNE","Industrial roundwood, coniferous","fabio"
"24570","Montenegro","MNE","Industrial roundwood, non-coniferous","fabio"
"24571","Sudan","SDN","Rice (Milled Equivalent)","fabio"
"24572","Sudan","SDN","Wheat and products","fabio"
"24573","Sudan","SDN","Barley and products","fabio"
"24574","Sudan","SDN","Maize and products","fabio"
"24575","Sudan","SDN","Rye and products","fabio"
"24576","Sudan","SDN","Oats","fabio"
"24577","Sudan","SDN","Millet and products","fabio"
"24578","Sudan","SDN","Sorghum and products","fabio"
"24579","Sudan","SDN","Cereals, Other","fabio"
"24580","Sudan","SDN","Potatoes and products","fabio"
"24581","Sudan","SDN","Cassava and products","fabio"
"24582","Sudan","SDN","Sweet potatoes","fabio"
"24583","Sudan","SDN","Roots, Other","fabio"
"24584","Sudan","SDN","Yams","fabio"
"24585","Sudan","SDN","Sugar cane","fabio"
"24586","Sudan","SDN","Sugar beet","fabio"
"24587","Sudan","SDN","Beans","fabio"
"24588","Sudan","SDN","Peas","fabio"
"24589","Sudan","SDN","Pulses, Other and products","fabio"
"24590","Sudan","SDN","Nuts and products","fabio"
"24591","Sudan","SDN","Soyabeans","fabio"
"24592","Sudan","SDN","Groundnuts (Shelled Eq)","fabio"
"24593","Sudan","SDN","Sunflower seed","fabio"
"24594","Sudan","SDN","Rape and Mustardseed","fabio"
"24595","Sudan","SDN","Seed cotton","fabio"
"24596","Sudan","SDN","Coconuts - Incl Copra","fabio"
"24597","Sudan","SDN","Sesame seed","fabio"
"24598","Sudan","SDN","Oil, palm fruit","fabio"
"24599","Sudan","SDN","Olives (including preserved)","fabio"
"24600","Sudan","SDN","Oilcrops, Other","fabio"
"24601","Sudan","SDN","Tomatoes and products","fabio"
"24602","Sudan","SDN","Onions","fabio"
"24603","Sudan","SDN","Vegetables, Other","fabio"
"24604","Sudan","SDN","Oranges, Mandarines","fabio"
"24605","Sudan","SDN","Lemons, Limes and products","fabio"
"24606","Sudan","SDN","Grapefruit and products","fabio"
"24607","Sudan","SDN","Citrus, Other","fabio"
"24608","Sudan","SDN","Bananas","fabio"
"24609","Sudan","SDN","Plantains","fabio"
"24610","Sudan","SDN","Apples and products","fabio"
"24611","Sudan","SDN","Pineapples and products","fabio"
"24612","Sudan","SDN","Dates","fabio"
"24613","Sudan","SDN","Grapes and products (excl wine)","fabio"
"24614","Sudan","SDN","Fruits, Other","fabio"
"24615","Sudan","SDN","Coffee and products","fabio"
"24616","Sudan","SDN","Cocoa Beans and products","fabio"
"24617","Sudan","SDN","Tea (including mate)","fabio"
"24618","Sudan","SDN","Hops","fabio"
"24619","Sudan","SDN","Pepper","fabio"
"24620","Sudan","SDN","Pimento","fabio"
"24621","Sudan","SDN","Cloves","fabio"
"24622","Sudan","SDN","Spices, Other","fabio"
"24623","Sudan","SDN","Jute","fabio"
"24624","Sudan","SDN","Jute-Like Fibres","fabio"
"24625","Sudan","SDN","Soft-Fibres, Other","fabio"
"24626","Sudan","SDN","Sisal","fabio"
"24627","Sudan","SDN","Abaca","fabio"
"24628","Sudan","SDN","Hard Fibres, Other","fabio"
"24629","Sudan","SDN","Tobacco","fabio"
"24630","Sudan","SDN","Rubber","fabio"
"24631","Sudan","SDN","Fodder crops","fabio"
"24632","Sudan","SDN","Grazing","fabio"
"24633","Sudan","SDN","Cottonseed","fabio"
"24634","Sudan","SDN","Palm kernels","fabio"
"24635","Sudan","SDN","Sugar non-centrifugal","fabio"
"24636","Sudan","SDN","Molasses","fabio"
"24637","Sudan","SDN","Sugar, Refined Equiv","fabio"
"24638","Sudan","SDN","Sweeteners, Other","fabio"
"24639","Sudan","SDN","Soyabean Oil","fabio"
"24640","Sudan","SDN","Groundnut Oil","fabio"
"24641","Sudan","SDN","Sunflowerseed Oil","fabio"
"24642","Sudan","SDN","Rape and Mustard Oil","fabio"
"24643","Sudan","SDN","Cottonseed Oil","fabio"
"24644","Sudan","SDN","Palmkernel Oil","fabio"
"24645","Sudan","SDN","Palm Oil","fabio"
"24646","Sudan","SDN","Coconut Oil","fabio"
"24647","Sudan","SDN","Sesameseed Oil","fabio"
"24648","Sudan","SDN","Olive Oil","fabio"
"24649","Sudan","SDN","Ricebran Oil","fabio"
"24650","Sudan","SDN","Maize Germ Oil","fabio"
"24651","Sudan","SDN","Oilcrops Oil, Other","fabio"
"24652","Sudan","SDN","Soyabean Cake","fabio"
"24653","Sudan","SDN","Groundnut Cake","fabio"
"24654","Sudan","SDN","Sunflowerseed Cake","fabio"
"24655","Sudan","SDN","Rape and Mustard Cake","fabio"
"24656","Sudan","SDN","Cottonseed Cake","fabio"
"24657","Sudan","SDN","Palmkernel Cake","fabio"
"24658","Sudan","SDN","Copra Cake","fabio"
"24659","Sudan","SDN","Sesameseed Cake","fabio"
"24660","Sudan","SDN","Oilseed Cakes, Other","fabio"
"24661","Sudan","SDN","Wine","fabio"
"24662","Sudan","SDN","Beer","fabio"
"24663","Sudan","SDN","Beverages, Fermented","fabio"
"24664","Sudan","SDN","Beverages, Alcoholic","fabio"
"24665","Sudan","SDN","Alcohol, Non-Food","fabio"
"24666","Sudan","SDN","Cotton lint","fabio"
"24667","Sudan","SDN","Cattle","fabio"
"24668","Sudan","SDN","Buffaloes","fabio"
"24669","Sudan","SDN","Sheep","fabio"
"24670","Sudan","SDN","Goats","fabio"
"24671","Sudan","SDN","Pigs","fabio"
"24672","Sudan","SDN","Poultry Birds","fabio"
"24673","Sudan","SDN","Horses","fabio"
"24674","Sudan","SDN","Asses","fabio"
"24675","Sudan","SDN","Mules","fabio"
"24676","Sudan","SDN","Camels","fabio"
"24677","Sudan","SDN","Camelids, other","fabio"
"24678","Sudan","SDN","Rabbits and hares","fabio"
"24679","Sudan","SDN","Rodents, other","fabio"
"24680","Sudan","SDN","Live animals, other","fabio"
"24681","Sudan","SDN","Milk - Excluding Butter","fabio"
"24682","Sudan","SDN","Butter, Ghee","fabio"
"24683","Sudan","SDN","Eggs","fabio"
"24684","Sudan","SDN","Wool (Clean Eq.)","fabio"
"24685","Sudan","SDN","Bovine Meat","fabio"
"24686","Sudan","SDN","Mutton & Goat Meat","fabio"
"24687","Sudan","SDN","Pigmeat","fabio"
"24688","Sudan","SDN","Poultry Meat","fabio"
"24689","Sudan","SDN","Meat, Other","fabio"
"24690","Sudan","SDN","Offals, Edible","fabio"
"24691","Sudan","SDN","Fats, Animals, Raw","fabio"
"24692","Sudan","SDN","Hides and skins","fabio"
"24693","Sudan","SDN","Meat Meal","fabio"
"24694","Sudan","SDN","Pet food","fabio"
"24695","Sudan","SDN","Honey","fabio"
"24696","Sudan","SDN","Silk","fabio"
"24697","Sudan","SDN","Fish, Seafood","fabio"
"24698","Sudan","SDN","Wood fuel","fabio"
"24699","Sudan","SDN","Industrial roundwood, coniferous","fabio"
"24700","Sudan","SDN","Industrial roundwood, non-coniferous","fabio"
"24701","South Sudan","SSD","Rice (Milled Equivalent)","fabio"
"24702","South Sudan","SSD","Wheat and products","fabio"
"24703","South Sudan","SSD","Barley and products","fabio"
"24704","South Sudan","SSD","Maize and products","fabio"
"24705","South Sudan","SSD","Rye and products","fabio"
"24706","South Sudan","SSD","Oats","fabio"
"24707","South Sudan","SSD","Millet and products","fabio"
"24708","South Sudan","SSD","Sorghum and products","fabio"
"24709","South Sudan","SSD","Cereals, Other","fabio"
"24710","South Sudan","SSD","Potatoes and products","fabio"
"24711","South Sudan","SSD","Cassava and products","fabio"
"24712","South Sudan","SSD","Sweet potatoes","fabio"
"24713","South Sudan","SSD","Roots, Other","fabio"
"24714","South Sudan","SSD","Yams","fabio"
"24715","South Sudan","SSD","Sugar cane","fabio"
"24716","South Sudan","SSD","Sugar beet","fabio"
"24717","South Sudan","SSD","Beans","fabio"
"24718","South Sudan","SSD","Peas","fabio"
"24719","South Sudan","SSD","Pulses, Other and products","fabio"
"24720","South Sudan","SSD","Nuts and products","fabio"
"24721","South Sudan","SSD","Soyabeans","fabio"
"24722","South Sudan","SSD","Groundnuts (Shelled Eq)","fabio"
"24723","South Sudan","SSD","Sunflower seed","fabio"
"24724","South Sudan","SSD","Rape and Mustardseed","fabio"
"24725","South Sudan","SSD","Seed cotton","fabio"
"24726","South Sudan","SSD","Coconuts - Incl Copra","fabio"
"24727","South Sudan","SSD","Sesame seed","fabio"
"24728","South Sudan","SSD","Oil, palm fruit","fabio"
"24729","South Sudan","SSD","Olives (including preserved)","fabio"
"24730","South Sudan","SSD","Oilcrops, Other","fabio"
"24731","South Sudan","SSD","Tomatoes and products","fabio"
"24732","South Sudan","SSD","Onions","fabio"
"24733","South Sudan","SSD","Vegetables, Other","fabio"
"24734","South Sudan","SSD","Oranges, Mandarines","fabio"
"24735","South Sudan","SSD","Lemons, Limes and products","fabio"
"24736","South Sudan","SSD","Grapefruit and products","fabio"
"24737","South Sudan","SSD","Citrus, Other","fabio"
"24738","South Sudan","SSD","Bananas","fabio"
"24739","South Sudan","SSD","Plantains","fabio"
"24740","South Sudan","SSD","Apples and products","fabio"
"24741","South Sudan","SSD","Pineapples and products","fabio"
"24742","South Sudan","SSD","Dates","fabio"
"24743","South Sudan","SSD","Grapes and products (excl wine)","fabio"
"24744","South Sudan","SSD","Fruits, Other","fabio"
"24745","South Sudan","SSD","Coffee and products","fabio"
"24746","South Sudan","SSD","Cocoa Beans and products","fabio"
"24747","South Sudan","SSD","Tea (including mate)","fabio"
"24748","South Sudan","SSD","Hops","fabio"
"24749","South Sudan","SSD","Pepper","fabio"
"24750","South Sudan","SSD","Pimento","fabio"
"24751","South Sudan","SSD","Cloves","fabio"
"24752","South Sudan","SSD","Spices, Other","fabio"
"24753","South Sudan","SSD","Jute","fabio"
"24754","South Sudan","SSD","Jute-Like Fibres","fabio"
"24755","South Sudan","SSD","Soft-Fibres, Other","fabio"
"24756","South Sudan","SSD","Sisal","fabio"
"24757","South Sudan","SSD","Abaca","fabio"
"24758","South Sudan","SSD","Hard Fibres, Other","fabio"
"24759","South Sudan","SSD","Tobacco","fabio"
"24760","South Sudan","SSD","Rubber","fabio"
"24761","South Sudan","SSD","Fodder crops","fabio"
"24762","South Sudan","SSD","Grazing","fabio"
"24763","South Sudan","SSD","Cottonseed","fabio"
"24764","South Sudan","SSD","Palm kernels","fabio"
"24765","South Sudan","SSD","Sugar non-centrifugal","fabio"
"24766","South Sudan","SSD","Molasses","fabio"
"24767","South Sudan","SSD","Sugar, Refined Equiv","fabio"
"24768","South Sudan","SSD","Sweeteners, Other","fabio"
"24769","South Sudan","SSD","Soyabean Oil","fabio"
"24770","South Sudan","SSD","Groundnut Oil","fabio"
"24771","South Sudan","SSD","Sunflowerseed Oil","fabio"
"24772","South Sudan","SSD","Rape and Mustard Oil","fabio"
"24773","South Sudan","SSD","Cottonseed Oil","fabio"
"24774","South Sudan","SSD","Palmkernel Oil","fabio"
"24775","South Sudan","SSD","Palm Oil","fabio"
"24776","South Sudan","SSD","Coconut Oil","fabio"
"24777","South Sudan","SSD","Sesameseed Oil","fabio"
"24778","South Sudan","SSD","Olive Oil","fabio"
"24779","South Sudan","SSD","Ricebran Oil","fabio"
"24780","South Sudan","SSD","Maize Germ Oil","fabio"
"24781","South Sudan","SSD","Oilcrops Oil, Other","fabio"
"24782","South Sudan","SSD","Soyabean Cake","fabio"
"24783","South Sudan","SSD","Groundnut Cake","fabio"
"24784","South Sudan","SSD","Sunflowerseed Cake","fabio"
"24785","South Sudan","SSD","Rape and Mustard Cake","fabio"
"24786","South Sudan","SSD","Cottonseed Cake","fabio"
"24787","South Sudan","SSD","Palmkernel Cake","fabio"
"24788","South Sudan","SSD","Copra Cake","fabio"
"24789","South Sudan","SSD","Sesameseed Cake","fabio"
"24790","South Sudan","SSD","Oilseed Cakes, Other","fabio"
"24791","South Sudan","SSD","Wine","fabio"
"24792","South Sudan","SSD","Beer","fabio"
"24793","South Sudan","SSD","Beverages, Fermented","fabio"
"24794","South Sudan","SSD","Beverages, Alcoholic","fabio"
"24795","South Sudan","SSD","Alcohol, Non-Food","fabio"
"24796","South Sudan","SSD","Cotton lint","fabio"
"24797","South Sudan","SSD","Cattle","fabio"
"24798","South Sudan","SSD","Buffaloes","fabio"
"24799","South Sudan","SSD","Sheep","fabio"
"24800","South Sudan","SSD","Goats","fabio"
"24801","South Sudan","SSD","Pigs","fabio"
"24802","South Sudan","SSD","Poultry Birds","fabio"
"24803","South Sudan","SSD","Horses","fabio"
"24804","South Sudan","SSD","Asses","fabio"
"24805","South Sudan","SSD","Mules","fabio"
"24806","South Sudan","SSD","Camels","fabio"
"24807","South Sudan","SSD","Camelids, other","fabio"
"24808","South Sudan","SSD","Rabbits and hares","fabio"
"24809","South Sudan","SSD","Rodents, other","fabio"
"24810","South Sudan","SSD","Live animals, other","fabio"
"24811","South Sudan","SSD","Milk - Excluding Butter","fabio"
"24812","South Sudan","SSD","Butter, Ghee","fabio"
"24813","South Sudan","SSD","Eggs","fabio"
"24814","South Sudan","SSD","Wool (Clean Eq.)","fabio"
"24815","South Sudan","SSD","Bovine Meat","fabio"
"24816","South Sudan","SSD","Mutton & Goat Meat","fabio"
"24817","South Sudan","SSD","Pigmeat","fabio"
"24818","South Sudan","SSD","Poultry Meat","fabio"
"24819","South Sudan","SSD","Meat, Other","fabio"
"24820","South Sudan","SSD","Offals, Edible","fabio"
